timestamp,station_code,temperature_c,air_pressure_hpa,humidity_pct,wind_speed_source_unit,wind_direction_deg,wind_resource_index,data_source
2026-01-01 00:00:00,BHARATI,2.111666666666667,980.06,46.46666666666667,9.088333333333333,75.00418067924062,0.31190209946205005,REAL_AWS
2026-01-01 01:00:00,BHARATI,2.68,980.01,42.27166666666667,12.238333333333333,73.27184304870616,0.42000680659267076,REAL_AWS
2026-01-01 02:00:00,BHARATI,3.125,979.7366666666668,40.32666666666667,15.958333333333334,81.76720124903056,0.5476733178707371,REAL_AWS
2026-01-01 03:00:00,BHARATI,3.771666666666667,979.625,39.041666666666664,16.63,83.48334831979918,0.5707242157403879,REAL_AWS
2026-01-01 04:00:00,BHARATI,4.14,979.6566666666666,43.85166666666667,14.118333333333334,64.5988061670297,0.48452644132459677,REAL_AWS
2026-01-01 05:00:00,BHARATI,4.5216666666666665,979.8266666666666,45.17666666666666,12.525,54.415035520140236,0.4298449069241347,REAL_AWS
2026-01-01 06:00:00,BHARATI,4.828333333333333,980.02,44.16166666666666,9.553333333333335,47.66696607050204,0.3278604133718084,REAL_AWS
2026-01-01 07:00:00,BHARATI,5.211666666666667,980.005,40.44666666666667,5.401666666666667,29.237882337569374,0.18537955333880513,REAL_AWS
2026-01-01 08:00:00,BHARATI,5.158333333333333,980.1033333333334,39.85666666666667,3.6616666666666666,343.57933126482953,0.12566457225712893,REAL_AWS
2026-01-01 09:00:00,BHARATI,4.988333333333333,980.0550000000001,42.475,4.508333333333334,294.347046617571,0.15472128718959205,REAL_AWS
2026-01-01 10:00:00,BHARATI,5.198333333333333,979.8833333333333,41.708333333333336,3.8483333333333336,238.8563059158383,0.13207077712412868,REAL_AWS
2026-01-01 11:00:00,BHARATI,5.903333333333333,979.925,43.32666666666667,3.3833333333333333,78.64569480791647,0.11611246321437037,REAL_AWS
2026-01-01 12:00:00,BHARATI,5.828333333333333,979.8299999999999,44.42666666666666,3.67,96.8238174160316,0.12595056354583425,REAL_AWS
2026-01-01 13:00:00,BHARATI,5.732142857142857,979.7821428571427,44.94464285714286,3.355357142857143,61.982135248107966,0.11515234960228815,REAL_AWS
2026-01-01 14:00:00,BHARATI,4.698333333333333,979.8216666666666,50.07666666666667,8.49,88.56586858967415,0.29136792493300623,REAL_AWS
2026-01-01 15:00:00,BHARATI,4.458333333333333,979.9583333333334,45.875,11.673333333333334,79.42473693804175,0.40061659721844833,REAL_AWS
2026-01-01 16:00:00,BHARATI,3.045,980.1616666666666,48.593333333333334,13.31,92.50005589489854,0.45678528632017823,REAL_AWS
2026-01-01 17:00:00,BHARATI,2.645,980.49,46.251666666666665,13.806666666666667,89.55066526302028,0.4738303671270168,REAL_AWS
2026-01-01 18:00:00,BHARATI,2.21,981.2016666666666,48.961666666666666,14.608333333333333,88.66927395152715,0.5013427291004711,REAL_AWS
2026-01-01 19:00:00,BHARATI,2.506666666666667,981.7333333333333,47.485,15.946666666666665,84.26682995505189,0.5472729300665495,REAL_AWS
2026-01-01 20:00:00,BHARATI,2.1683333333333334,982.5866666666666,47.458333333333336,15.383333333333333,79.783214828567,0.5279399189500682,REAL_AWS
2026-01-01 21:00:00,BHARATI,2.1166666666666667,983.2083333333334,46.71,15.595,81.31702586816749,0.535204097683184,REAL_AWS
2026-01-01 22:00:00,BHARATI,2.14,983.8883333333334,46.54833333333333,17.071666666666665,82.85007104583713,0.5858817540417712,REAL_AWS
2026-01-01 23:00:00,BHARATI,2.5033333333333334,984.7233333333334,49.18,17.586666666666666,73.35903879635975,0.6035560156837616,REAL_AWS
2026-01-02 00:00:00,BHARATI,2.855737704918033,985.4262295081967,51.49016393442623,16.054098360655736,66.56056131031562,0.5509598734999575,REAL_AWS
2026-01-02 01:00:00,BHARATI,3.425,985.4116666666666,49.925,19.553333333333335,63.06569356641495,0.6710499598182232,REAL_AWS
2026-01-02 02:00:00,BHARATI,3.8116666666666665,985.775,48.266666666666666,17.951666666666664,67.34517224226664,0.6160824341290557,REAL_AWS
2026-01-02 03:00:00,BHARATI,4.581666666666666,986.2116666666667,45.33833333333334,14.708333333333334,76.11674923402865,0.5047746245649353,REAL_AWS
2026-01-02 04:00:00,BHARATI,5.09,986.61,44.711666666666666,13.856666666666666,66.87592994341043,0.47554631485924886,REAL_AWS
2026-01-02 05:00:00,BHARATI,5.805000000000001,986.6833333333333,43.18833333333334,15.281666666666666,60.53199059040287,0.524450825227863,REAL_AWS
2026-01-02 06:00:00,BHARATI,6.111666666666666,986.8266666666666,43.325,14.095,58.948397017096624,0.48372566571622183,REAL_AWS
2026-01-02 07:00:00,BHARATI,6.181666666666667,987.0533333333333,46.19833333333334,11.206666666666667,53.713350470432374,0.384601085050949,REAL_AWS
2026-01-02 08:00:00,BHARATI,6.473333333333333,987.015,43.36833333333333,9.75,50.33475419245974,0.3346098077852545,REAL_AWS
2026-01-02 09:00:00,BHARATI,6.386666666666667,986.9266666666666,40.83833333333334,6.318333333333333,50.218187025153384,0.21683859509639314,REAL_AWS
2026-01-02 10:00:00,BHARATI,6.711666666666667,986.9733333333334,39.72833333333333,3.9883333333333337,13.746256882948671,0.1368754307743785,REAL_AWS
2026-01-02 11:00:00,BHARATI,6.488333333333333,986.9766666666667,42.556666666666665,4.86,216.53938812422726,0.16679011957295764,REAL_AWS
2026-01-02 12:00:00,BHARATI,6.673333333333333,986.8616666666666,41.55833333333333,4.998333333333333,209.86574476678038,0.17153757496546637,REAL_AWS
2026-01-02 13:00:00,BHARATI,6.67,986.8,41.50333333333333,4.683333333333334,197.71932091677866,0.16072710425240433,REAL_AWS
2026-01-02 14:00:00,BHARATI,6.411666666666666,986.5849999999999,46.76,7.071666666666667,106.95593067410061,0.24269220759535642,REAL_AWS
2026-01-02 15:00:00,BHARATI,4.251666666666667,986.4583333333334,55.019999999999996,10.095,99.43347574708025,0.34644984713765586,REAL_AWS
2026-01-02 16:00:00,BHARATI,3.3116666666666665,986.45,53.54833333333333,12.065,99.63332378627234,0.41405818778759956,REAL_AWS
2026-01-02 17:00:00,BHARATI,2.5616666666666665,986.55,51.845,15.491666666666667,95.49840616231995,0.5316578057032377,REAL_AWS
